did_macrolide	pct_res_erythro
1.2126289304818187	3.6189297143257564
1.73518488239004	2.027843311298498
1.4810245697868039	3.806848707107987
1.897519662836988	3.329985284155941
1.655472391941991	5.000677395996355
1.7520830761119472	4.815584779612716
1.8996486216826787	5.389736282731073
2.0294350250436306	5.220387283642054
2.179970434834839	5.90296886314265
2.761836911074257	6.681810749573707
